48,-36
48,-44
47,-51
47,-57
49,-61
50,-65
47,-68
45,-72
46,-74
46,-75
46,-75
43,-73
44,-71
46,-70
45,-68
43,-66
44,-64
46,-62
46,-58
48,-54
53,-52
54,-48
52,-47
56,-44
61,-39
65,-36
68,-33
72,-30
76,-28
77,-24
74,-21
76,-18
78,-14
81,-10
84,-4
84,3
82,10
90,19
92,32
91,44
94,55
96,69
92,82
90,94
95,104
89,112
88,119
92,123
90,128
93,131
106,132
111,129
104,126
111,123
117,120
124,116
125,111
118,105
119,100
118,95
116,89
116,84
122,77
132,71
139,65
139,57
147,51
147,44
148,36
153,28
162,20
164,11
163,2
181,-6
182,-14
170,-21
184,-35
181,-42
177,-47
182,-52
175,-56
166,-60
171,-63
174,-64
179,-64
189,-65
179,-64
172,-64
180,-64
176,-64
181,-61
193,-61
194,-58
188,-56
182,-54
175,-53
173,-51
183,-50
180,-50
177,-47
176,-48
168,-46
178,-44
170,-41
178,-38
169,-36
152,-33
148,-29
151,-25
153,-19
155,-13
159,-4
159,7
151,18
148,30
144,39
150,48
152,55
141,65
135,69
126,71
123,72
129,71
133,70
132,67
135,62
130,58
118,52
112,47
109,43
106,38
106,33
109,28
107,22
104,16
107,9
108,2
109,-5
105,-13
97,-21
94,-28
94,-37
93,-46
95,-54
97,-61
93,-69
93,-76
95,-82
93,-87
93,-91
91,-95
95,-98
98,-99
93,-99
92,-97
93,-95
90,-92
88,-90
83,-86
82,-83
85,-81
86,-78
87,-74
88,-71
86,-67
85,-63
83,-60
86,-57
91,-54
84,-51
80,-48
86,-45
87,-41
86,-38
84,-35
86,-32
89,-29
89,-23
88,-19
91,-13
98,-6
96,2
93,12
93,23
93,36
97,51
96,67
96,82
101,95
99,106
96,117
99,126
104,132
107,137
107,139
103,140
104,140
102,138
99,134
95,130
90,126
87,122
87,117
94,111
94,106
93,100
99,94
96,88
95,81
105,74
105,68
103,61
104,56
104,49
108,40
112,32
105,25
100,18
104,10
103,3
101,-3
101,-9
101,-15
102,-19
106,-22
102,-25
104,-26
104,-25
100,-24
100,-24
101,-22
100,-20
95,-18
94,-16
102,-13
109,-11
110,-8
108,-3
114,-1
110,0
108,3
118,6
119,6
118,8
119,10
114,12
110,13
108,14
114,15
115,16
114,18
115,20
123,22
123,26
111,29
112,31
119,36
121,41
122,48
126,57
129,68
122,79
113,90
121,100
127,106
134,113
141,118
130,122
133,125
144,126
136,125
128,123
135,119
137,115
132,110
128,105
131,99
