sample,location,node,x,y,dx,dy
13,7.176559414730171,29,4.999999999992403,0.0,0.0142831856285312,-0.0462322159778184
13,7.176559414730171,41,7.39999999999605,0.0,0.0226203639615688,-0.0353621942383095
14,6.8064049767572925,16,2.399999999995657,0.0,0.0054541807432811,-0.0332883612991628
14,6.8064049767572925,29,4.999999999992403,0.0,0.0142817341719496,-0.0462517917294914
14,6.8064049767572925,41,7.39999999999605,0.0,0.0226416561832451,-0.0353461471184786
15,8.194493580503021,16,2.399999999995657,0.0,0.0054548223229366,-0.0332474788681311
15,8.194493580503021,29,4.999999999992403,0.0,0.0143137469933086,-0.0461520349232692
15,8.194493580503021,41,7.39999999999605,0.0,0.0225879948825183,-0.0352964043074116
16,4.85730124038565,16,2.399999999995657,0.0,0.005439364095885,-0.0333286235213217
16,4.85730124038565,29,4.999999999992403,0.0,0.0143667566839299,-0.0463035182866632
16,4.85730124038565,41,7.39999999999605,0.0,0.0226663775628386,-0.0353519517747793
17,5.283358173677712,16,2.399999999995657,0.0,0.0054508993089415,-0.0333292106603201
17,5.283358173677712,29,4.999999999992403,0.0,0.0143378580184849,-0.0462932955127628
17,5.283358173677712,41,7.39999999999605,0.0,0.0226613232909637,-0.0353595346734727
18,6.470831364894263,16,2.399999999995657,0.0,0.0054541364260047,-0.0332878269886196
18,6.470831364894263,29,4.999999999992403,0.0,0.0143108482708635,-0.0462599861570986
18,6.470831364894263,41,7.39999999999605,0.0,0.0226349736624095,-0.0353312953287996
19,0.2392362587145523,16,2.399999999995657,0.0,0.0054846406341929,-0.0332873477720342
19,0.2392362587145523,29,4.999999999992403,0.0,0.0143300622913321,-0.0461209669038147
19,0.2392362587145523,41,7.39999999999605,0.0,0.0226030846436611,-0.0352208320827777
20,2.2539076792328605,16,2.399999999995657,0.0,0.0054954290771259,-0.0333403082444542
20,2.2539076792328605,29,4.999999999992403,0.0,0.014376862134999,-0.0461983789629633
20,2.2539076792328605,41,7.39999999999605,0.0,0.0226404729068312,-0.0352466335459028
21,2.0950893098590497,16,2.399999999995657,0.0,0.0054999483910244,-0.0333260467123825
21,2.0950893098590497,29,4.999999999992403,0.0,0.0143608684320474,-0.0462027170466296
21,2.0950893098590497,41,7.39999999999605,0.0,0.0226543902727351,-0.0352523209112843
22,2.026973379666002,16,2.399999999995657,0.0,0.0055010999231116,-0.0333538039005324
22,2.026973379666002,29,4.999999999992403,0.0,0.0143597515110481,-0.0461783995897878
22,2.026973379666002,41,7.39999999999605,0.0,0.0226368338674587,-0.0352595055425927
23,4.8511396140515926,16,2.399999999995657,0.0,0.0054576812140832,-0.033338436994327
23,4.8511396140515926,29,4.999999999992403,0.0,0.0143324438132585,-0.0462984833695116
23,4.8511396140515926,41,7.39999999999605,0.0,0.0226648176471383,-0.0353308323258635
24,5.228953421059256,16,2.399999999995657,0.0,0.0054626452163043,-0.0333225258322182
24,5.228953421059256,29,4.999999999992403,0.0,0.0143352741736508,-0.0462981022736722
24,5.228953421059256,41,7.39999999999605,0.0,0.0226634947324976,-0.0353733495631654
25,9.896526937179445,16,2.399999999995657,0.0,0.0054796398628155,-0.0332436274636586
25,9.896526937179445,29,4.999999999992403,0.0,0.0142785682323796,-0.0461347525215329
25,9.896526937179445,41,7.39999999999605,0.0,0.0225754754656451,-0.0352891720911834
26,6.662480517269953,16,2.399999999995657,0.0,0.005463158351992,-0.033293287138191
26,6.662480517269953,29,4.999999999992403,0.0,0.0142923524493626,-0.04624674091182
26,6.662480517269953,41,7.39999999999605,0.0,0.0226359760728673,-0.0353537705638575
27,8.541067300238867,16,2.399999999995657,0.0,0.0054616334577637,-0.0332464411050838
27,8.541067300238867,29,4.999999999992403,0.0,0.0142930243010929,-0.0461585328935272
27,8.541067300238867,41,7.39999999999605,0.0,0.0225747535573421,-0.0353181263095541
28,2.621805280214669,16,2.399999999995657,0.0,0.0054722764405602,-0.0333423984973264
28,2.621805280214669,29,4.999999999992403,0.0,0.0144004826085215,-0.0462042069252951
28,2.621805280214669,41,7.39999999999605,0.0,0.0226465856421781,-0.0352783593180233
29,4.111166163055215,16,2.399999999995657,0.0,0.0054524362010995,-0.0333471288488381
29,4.111166163055215,29,4.999999999992403,0.0,0.0143569421722944,-0.0462792249366491
29,4.111166163055215,41,7.39999999999605,0.0,0.0226763031130179,-0.0353017299130376
30,1.0945876815721485,16,2.399999999995657,0.0,0.0055152193618812,-0.0333186757479652
30,1.0945876815721485,29,4.999999999992403,0.0,0.0143374881049224,-0.0461476831227895
30,1.0945876815721485,41,7.39999999999605,0.0,0.0226194894230438,-0.0352336051975491
31,1.4441971332598342,16,2.399999999995657,0.0,0.0054933338153181,-0.033314012932637
31,1.4441971332598342,29,4.999999999992403,0.0,0.0143648961826337,-0.046151996809377
31,1.4441971332598342,41,7.39999999999605,0.0,0.0226217248441113,-0.0352327044671004
32,7.578691450474246,16,2.399999999995657,0.0,0.005448242287472,-0.0332709881948291
32,7.578691450474246,29,4.999999999992403,0.0,0.0142653744984602,-0.0462036128390468
32,7.578691450474246,41,7.39999999999605,0.0,0.0226119969969133,-0.0353169864054666
33,1.382598873664774,16,2.399999999995657,0.0,0.0055006934056121,-0.0333163076047103
33,1.382598873664774,29,4.999999999992403,0.0,0.0143415095642962,-0.0461571432205571
33,1.382598873664774,41,7.39999999999605,0.0,0.0226288567394305,-0.0352366938188846
34,2.8216153825209247,16,2.399999999995657,0.0,0.005483137885416,-0.0333695469682711
34,2.8216153825209247,29,4.999999999992403,0.0,0.0143881053756461,-0.0462081261505162
34,2.8216153825209247,41,7.39999999999605,0.0,0.022649947879733,-0.0352631653522835
35,3.134835691154772,16,2.399999999995657,0.0,0.0054700149660907,-0.0333533734505845
35,3.134835691154772,29,4.999999999992403,0.0,0.0144070629905862,-0.0462462106264615
35,3.134835691154772,41,7.39999999999605,0.0,0.0226613485773548,-0.0352976786448371
36,8.194493580503021,16,2.399999999995657,0.0,0.0054714760887973,-0.0332480554716239
36,8.194493580503021,29,4.999999999992403,0.0,0.0142952585846355,-0.0461813826177438
36,8.194493580503021,41,7.39999999999605,0.0,0.0225875173272269,-0.0353094645251215
37,8.878118964035751,16,2.399999999995657,0.0,0.0054479809858671,-0.033255795013762
37,8.878118964035751,29,4.999999999992403,0.0,0.0143027011798546,-0.0461472009453509
37,8.878118964035751,41,7.39999999999605,0.0,0.0225617447616353,-0.0353021876810049
38,3.8217610182248016,16,2.399999999995657,0.0,0.0054413864699141,-0.0333517963854358
38,3.8217610182248016,29,4.999999999992403,0.0,0.0143889779618841,-0.0462921395570879
38,3.8217610182248016,41,7.39999999999605,0.0,0.0226592561929241,-0.0353043737452347
39,8.700522987388796,16,2.399999999995657,0.0,0.0054621683853334,-0.0332496553757381
39,8.700522987388796,29,4.999999999992403,0.0,0.0142856988976216,-0.0461588175881486
39,8.700522987388796,41,7.39999999999605,0.0,0.0225727524192862,-0.0353138152780843
40,3.2140937361864403,16,2.399999999995657,0.0,0.0054589412504238,-0.0333446273498831
40,3.2140937361864403,29,4.999999999992403,0.0,0.0143583953441816,-0.0462577633700658
40,3.2140937361864403,41,7.39999999999605,0.0,0.0226524359763263,-0.035295275203491
41,8.004396070882821,16,2.399999999995657,0.0,0.0054550947005776,-0.0332559446341778
41,8.004396070882821,29,4.999999999992403,0.0,0.0142884127112992,-0.0461806059936189
41,8.004396070882821,41,7.39999999999605,0.0,0.0225786169663317,-0.035324152884771
42,5.5885516150477885,16,2.399999999995657,0.0,0.0054758343250738,-0.0333333923129913
42,5.5885516150477885,29,4.999999999992403,0.0,0.0143245259824963,-0.0463007895307279
42,5.5885516150477885,41,7.39999999999605,0.0,0.0226652263444324,-0.035358045302005
43,8.385272160751102,16,2.399999999995657,0.0,0.0054639415405628,-0.0332541779777485
43,8.385272160751102,29,4.999999999992403,0.0,0.0142956253044134,-0.0461541124978207
43,8.385272160751102,41,7.39999999999605,0.0,0.0225849912192835,-0.0353092177142923
44,9.949234564769382,16,2.399999999995657,0.0,0.0054460804949851,-0.0332340250444914
44,9.949234564769382,29,4.999999999992403,0.0,0.0142803502759656,-0.0461384287012499
44,9.949234564769382,41,7.39999999999605,0.0,0.0225579831169217,-0.0352528805959095
45,3.506258039694144,16,2.399999999995657,0.0,0.0054672986772583,-0.0333768636212914
45,3.506258039694144,29,4.999999999992403,0.0,0.0143927246842491,-0.0462669116706126
45,3.506258039694144,41,7.39999999999605,0.0,0.0226370603368314,-0.0352875030629619
46,6.863984664181452,16,2.399999999995657,0.0,0.0054619785739087,-0.0332936671943138
46,6.863984664181452,29,4.999999999992403,0.0,0.0143045879053297,-0.0462372059555558
46,6.863984664181452,41,7.39999999999605,0.0,0.0226448109668988,-0.0353373748198898
47,8.899260529319953,16,2.399999999995657,0.0,0.0054391442742653,-0.0332343990511933
47,8.899260529319953,29,4.999999999992403,0.0,0.0143068775116867,-0.0461543115617479
47,8.899260529319953,41,7.39999999999605,0.0,0.0225921102666452,-0.0353184323946218
48,1.6726580313050576,16,2.399999999995657,0.0,0.0055072046774392,-0.0333205249146029
48,1.6726580313050576,29,4.999999999992403,0.0,0.0143461116020034,-0.0461595721768334
48,1.6726580313050576,41,7.39999999999605,0.0,0.0226379121711208,-0.0352483452161419
49,8.794880242308725,16,2.399999999995657,0.0,0.005460857137246,-0.0332501661734044
49,8.794880242308725,29,4.999999999992403,0.0,0.0142934973284173,-0.0461418222253691
49,8.794880242308725,41,7.39999999999605,0.0,0.0225563577310692,-0.0353036639211548
50,5.593123489722349,16,2.399999999995657,0.0,0.0054394943840682,-0.0333240542579265
50,5.593123489722349,29,4.999999999992403,0.0,0.0143273737392002,-0.0462942073060562
50,5.593123489722349,41,7.39999999999605,0.0,0.0226743981299676,-0.0353313017537248
51,0.842795413559748,16,2.399999999995657,0.0,0.0054929836625205,-0.0333118029744356
51,0.842795413559748,29,4.999999999992403,0.0,0.014355917294356,-0.0461457665534903
51,0.842795413559748,41,7.39999999999605,0.0,0.0226338836290857,-0.0352286050407546
52,3.203624011877896,16,2.399999999995657,0.0,0.0054719195486898,-0.0333733312181166
52,3.203624011877896,29,4.999999999992403,0.0,0.0143645210373067,-0.0462568971961252
52,3.203624011877896,41,7.39999999999605,0.0,0.0226672887300728,-0.0352875990011066
53,6.7114844557576125,16,2.399999999995657,0.0,0.0054648549393381,-0.0332937026044432
53,6.7114844557576125,29,4.999999999992403,0.0,0.0143025861151027,-0.0462518853161373
53,6.7114844557576125,41,7.39999999999605,0.0,0.0226377719400102,-0.0353468883436129
54,3.202201573893548,16,2.399999999995657,0.0,0.0054670982406515,-0.0333557512714766
54,3.202201573893548,29,4.999999999992403,0.0,0.0143736584714499,-0.046227433867125
54,3.202201573893548,41,7.39999999999605,0.0,0.0226711037704101,-0.0352772845143174
55,6.710834837350234,16,2.399999999995657,0.0,0.0054612072779735,-0.0332905054225705
55,6.710834837350234,29,4.999999999992403,0.0,0.0142903781121299,-0.0462392283540456
55,6.710834837350234,41,7.39999999999605,0.0,0.0226414597278871,-0.035363426984511
56,2.230396526785518,16,2.399999999995657,0.0,0.0054896318588514,-0.0333470021534938
56,2.230396526785518,29,4.999999999992403,0.0,0.0143612384118686,-0.0461701439631372
56,2.230396526785518,41,7.39999999999605,0.0,0.0226460096062874,-0.0352566991316513
57,0.4269383111908173,16,2.399999999995657,0.0,0.0054977245099961,-0.033292921375747
57,0.4269383111908173,29,4.999999999992403,0.0,0.0143485110893108,-0.046136387350895
57,0.4269383111908173,41,7.39999999999605,0.0,0.0226047912014346,-0.035220790966218
58,9.303689227923067,16,2.399999999995657,0.0,0.005431374469583,-0.0332493927913389
58,9.303689227923067,29,4.999999999992403,0.0,0.0142980612034467,-0.0461409954937164
58,9.303689227923067,41,7.39999999999605,0.0,0.0225774483894061,-0.0352990770561767
59,5.791716431869122,16,2.399999999995657,0.0,0.0054469575223085,-0.033311125441035
59,5.791716431869122,29,4.999999999992403,0.0,0.0143173803605691,-0.0463030141127567
59,5.791716431869122,41,7.39999999999605,0.0,0.0226659447545426,-0.035349505008396
60,1.183124795753208,16,2.399999999995657,0.0,0.0055084514228088,-0.0333252132549621
60,1.183124795753208,29,4.999999999992403,0.0,0.0143552405404425,-0.0461576949742168
60,1.183124795753208,41,7.39999999999605,0.0,0.0226335829708463,-0.0352345647176593
61,1.1106822447793008,16,2.399999999995657,0.0,0.0055062459878564,-0.0333064452264058
61,1.1106822447793008,29,4.999999999992403,0.0,0.014345916166377,-0.0461815204031077
61,1.1106822447793008,41,7.39999999999605,0.0,0.0226181781459513,-0.0352263078800697
62,1.7201536445925754,16,2.399999999995657,0.0,0.0054950423462308,-0.0333349640340994
62,1.7201536445925754,29,4.999999999992403,0.0,0.0143732300597259,-0.0461738670696152
62,1.7201536445925754,41,7.39999999999605,0.0,0.0226410042163659,-0.0352597963808292
63,9.29953717016331,16,2.399999999995657,0.0,0.0054560434878046,-0.0332331519677071
63,9.29953717016331,29,4.999999999992403,0.0,0.014271312586356,-0.0461325075842901
63,9.29953717016331,41,7.39999999999605,0.0,0.0225508197949427,-0.0352893634680919
64,6.188768556883596,16,2.399999999995657,0.0,0.0054640892929215,-0.0333227343579343
64,6.188768556883596,29,4.999999999992403,0.0,0.0143024143039922,-0.0462583773188553
64,6.188768556883596,41,7.39999999999605,0.0,0.0226665369260573,-0.03536626899982
65,7.075415220991149,16,2.399999999995657,0.0,0.0054518853167972,-0.0332756021256554
65,7.075415220991149,29,4.999999999992403,0.0,0.0142797170347734,-0.0462308100567162
65,7.075415220991149,41,7.39999999999605,0.0,0.0226271529338152,-0.0353312543221561
66,1.382598873664774,16,2.399999999995657,0.0,0.0055111608538725,-0.0333081156699585
66,1.382598873664774,29,4.999999999992403,0.0,0.0143578895940778,-0.0461590093637162
66,1.382598873664774,41,7.39999999999605,0.0,0.0226365804665364,-0.0352488134449177
67,7.297899532561068,16,2.399999999995657,0.0,0.0054348514262954,-0.0332862975628719
67,7.297899532561068,29,4.999999999992403,0.0,0.0142915538993234,-0.0462139132784036
67,7.297899532561068,41,7.39999999999605,0.0,0.0226157262920368,-0.0353288071657096
68,9.455425734518286,16,2.399999999995657,0.0,0.0054444752873422,-0.0332531958952504
68,9.455425734518286,29,4.999999999992403,0.0,0.0143006902420082,-0.0461424797405956
68,9.455425734518286,41,7.39999999999605,0.0,0.0225635417367159,-0.0352900082100714
69,1.457571162366586,16,2.399999999995657,0.0,0.0054877689231111,-0.0333279632906924
69,1.457571162366586,29,4.999999999992403,0.0,0.0143633801594556,-0.0461685895263694
69,1.457571162366586,41,7.39999999999605,0.0,0.0226247155121059,-0.035233867502014
70,0.752097115038926,16,2.399999999995657,0.0,0.0055115259625498,-0.033285304828364
70,0.752097115038926,29,4.999999999992403,0.0,0.014328447003966,-0.046126884121099
70,0.752097115038926,41,7.39999999999605,0.0,0.0226020260313063,-0.0352359669505274
71,6.346273296906182,16,2.399999999995657,0.0,0.0054660059279047,-0.0333061054978917
71,6.346273296906182,29,4.999999999992403,0.0,0.0143065839690948,-0.0462712534315369
71,6.346273296906182,41,7.39999999999605,0.0,0.0226201309738559,-0.0353468569125273
72,5.6917006027743895,16,2.399999999995657,0.0,0.005468698153115,-0.0333292228481406
72,5.6917006027743895,29,4.999999999992403,0.0,0.0143104077253999,-0.0463160269910944
72,5.6917006027743895,41,7.39999999999605,0.0,0.0226669655336049,-0.0353686987404013
73,0.0534056125070618,16,2.399999999995657,0.0,0.0055080788647404,-0.0332893161818214
73,0.0534056125070618,29,4.999999999992403,0.0,0.0143342658381025,-0.0461211072785926
73,0.0534056125070618,41,7.39999999999605,0.0,0.0225897348658009,-0.0352340274009967
74,9.779818416234006,16,2.399999999995657,0.0,0.0054494574735466,-0.0332280147745967
74,9.779818416234006,29,4.999999999992403,0.0,0.0142894432390131,-0.0461297736875114
74,9.779818416234006,41,7.39999999999605,0.0,0.0225549480001776,-0.0352741837685397
75,5.674582249844382,16,2.399999999995657,0.0,0.0054843587387907,-0.033314972898562
75,5.674582249844382,29,4.999999999992403,0.0,0.0143217244307183,-0.046298860371739
75,5.674582249844382,41,7.39999999999605,0.0,0.0226715950729444,-0.0353589668996661
76,7.332548760192267,16,2.399999999995657,0.0,0.0054539688697028,-0.033268263293822
76,7.332548760192267,29,4.999999999992403,0.0,0.0142905046286382,-0.0462233822320412
76,7.332548760192267,41,7.39999999999605,0.0,0.022606824504515,-0.0353398274343369
77,7.578691450474246,16,2.399999999995657,0.0,0.0054671047786335,-0.0332674824062643
77,7.578691450474246,29,4.999999999992403,0.0,0.0142842800120723,-0.0462005403652468
77,7.578691450474246,41,7.39999999999605,0.0,0.022612037019686,-0.0353400096559309
78,9.784691245168323,16,2.399999999995657,0.0,0.0054480399489659,-0.0332426404822056
78,9.784691245168323,29,4.999999999992403,0.0,0.0142867321666613,-0.0461445150178927
78,9.784691245168323,41,7.39999999999605,0.0,0.0225519911785063,-0.035283486465492
79,9.668631043927537,16,2.399999999995657,0.0,0.005439246557856,-0.0332361529270784
79,9.668631043927537,29,4.999999999992403,0.0,0.0142973082724002,-0.0461256030334755
79,9.668631043927537,41,7.39999999999605,0.0,0.0225660537954667,-0.0352817170099954
80,3.972802974811557,16,2.399999999995657,0.0,0.0054605709124228,-0.0333400659810635
80,3.972802974811557,29,4.999999999992403,0.0,0.0143810048160167,-0.0462952001929229
80,3.972802974811557,41,7.39999999999605,0.0,0.0226645686590274,-0.0353248656410024
81,5.125150587660959,16,2.399999999995657,0.0,0.0054300202748105,-0.0333436232186743
81,5.125150587660959,29,4.999999999992403,0.0,0.0143289090560354,-0.046321613047419
81,5.125150587660959,41,7.39999999999605,0.0,0.022676224828402,-0.0353324439590612
82,8.780816564391444,16,2.399999999995657,0.0,0.0054482447456918,-0.0332437935632075
82,8.780816564391444,29,4.999999999992403,0.0,0.0143088015511862,-0.0461699021830844
82,8.780816564391444,41,7.39999999999605,0.0,0.0225695341205228,-0.0352999528532841
83,2.649135342407232,16,2.399999999995657,0.0,0.0054875936614495,-0.033352461616202
83,2.649135342407232,29,4.999999999992403,0.0,0.0143860908573282,-0.0462031621199691
83,2.649135342407232,41,7.39999999999605,0.0,0.0226492608514817,-0.0352750471143748
84,0.7155818840089503,16,2.399999999995657,0.0,0.0055350751088171,-0.0332903121047558
84,0.7155818840089503,29,4.999999999992403,0.0,0.0143506690723088,-0.0461527726236662
84,0.7155818840089503,41,7.39999999999605,0.0,0.0226107885352976,-0.0352273148767161
85,4.874937877629436,16,2.399999999995657,0.0,0.0054522583712881,-0.0333441396821732
85,4.874937877629436,29,4.999999999992403,0.0,0.014347317374971,-0.0463008893103228
85,4.874937877629436,41,7.39999999999605,0.0,0.0226614323847754,-0.0353422319446195
86,9.488624053884926,16,2.399999999995657,0.0,0.0054480036047733,-0.0332529545002536
86,9.488624053884926,29,4.999999999992403,0.0,0.0142818620875089,-0.0461351593647851
86,9.488624053884926,41,7.39999999999605,0.0,0.0225608256893725,-0.0352780667308404
87,8.107289666493449,16,2.399999999995657,0.0,0.0054583285063584,-0.0332497269843787
87,8.107289666493449,29,4.999999999992403,0.0,0.0143005605339469,-0.0461791947654719
87,8.107289666493449,41,7.39999999999605,0.0,0.0225871234017891,-0.0353319981599349
88,0.8974352418986635,16,2.399999999995657,0.0,0.0054927928996227,-0.0332993199793487
88,0.8974352418986635,29,4.999999999992403,0.0,0.0143370048784656,-0.0461402166529769
88,0.8974352418986635,41,7.39999999999605,0.0,0.0226163741223143,-0.0352422656675888
89,3.711745641372191,16,2.399999999995657,0.0,0.0054788193505048,-0.0333479801012621
89,3.711745641372191,29,4.999999999992403,0.0,0.014382190042172,-0.0462761294470117
89,3.711745641372191,41,7.39999999999605,0.0,0.0226692375539302,-0.0352811925496954
90,2.3162077761578064,16,2.399999999995657,0.0,0.0054771121229023,-0.0333592708947409
90,2.3162077761578064,29,4.999999999992403,0.0,0.014358638712138,-0.0462048567402866
90,2.3162077761578064,41,7.39999999999605,0.0,0.0226295533460231,-0.0352692675389115
91,1.6562369152896128,16,2.399999999995657,0.0,0.0055015918789743,-0.0333211120733939
91,1.6562369152896128,29,4.999999999992403,0.0,0.014356362687723,-0.04615875805621
91,1.6562369152896128,41,7.39999999999605,0.0,0.0226397736025056,-0.0352426074632122
92,0.5613549625831106,16,2.399999999995657,0.0,0.0055054412473203,-0.0332793611136066
92,0.5613549625831106,29,4.999999999992403,0.0,0.0143354236582278,-0.046133700544435
92,0.5613549625831106,41,7.39999999999605,0.0,0.0226090951011658,-0.0352441639948207
93,1.0945876815721485,16,2.399999999995657,0.0,0.0055076182866422,-0.0333070705204452
93,1.0945876815721485,29,4.999999999992403,0.0,0.0143479335436929,-0.046145756306982
93,1.0945876815721485,41,7.39999999999605,0.0,0.0226111998985914,-0.0352383569758496
94,5.122785794255774,16,2.399999999995657,0.0,0.0054473107140261,-0.033338574409284
94,5.122785794255774,29,4.999999999992403,0.0,0.0143414865814371,-0.0462983161451198
94,5.122785794255774,41,7.39999999999605,0.0,0.0226643763491762,-0.0353494144813846
95,0.268116055810001,16,2.399999999995657,0.0,0.0055175294488254,-0.0333054530806644
95,0.268116055810001,29,4.999999999992403,0.0,0.01434665881098,-0.0461381792164734
95,0.268116055810001,41,7.39999999999605,0.0,0.0226215464554855,-0.0352243838812028
96,7.751103323800573,16,2.399999999995657,0.0,0.0054457615259426,-0.0332616649378082
96,7.751103323800573,29,4.999999999992403,0.0,0.0142890382974231,-0.0461841947759602
96,7.751103323800573,41,7.39999999999605,0.0,0.0225847338170283,-0.0353465390595416
97,6.477719772473328,16,2.399999999995657,0.0,0.0054422242944952,-0.0333145490107871
97,6.477719772473328,29,4.999999999992403,0.0,0.0142935302516495,-0.0462654209187881
97,6.477719772473328,41,7.39999999999605,0.0,0.0226294144938733,-0.0353632847730857
98,8.449285093777759,16,2.399999999995657,0.0,0.0054527461604302,-0.0332484006848666
98,8.449285093777759,29,4.999999999992403,0.0,0.0142973431899515,-0.0461642592924156
98,8.449285093777759,41,7.39999999999605,0.0,0.0225664332798331,-0.035308370192124
99,4.97818816966123,16,2.399999999995657,0.0,0.0054400082291074,-0.033349038865636
99,4.97818816966123,29,4.999999999992403,0.0,0.0143270941889731,-0.0463225067909851
99,4.97818816966123,41,7.39999999999605,0.0,0.0226740661188782,-0.0353357770578816
100,3.510958912724976,16,2.399999999995657,0.0,0.0054650629050502,-0.0333608751883312
100,3.510958912724976,29,4.999999999992403,0.0,0.0143801501111334,-0.0462395949507415
100,3.510958912724976,41,7.39999999999605,0.0,0.0226476732143278,-0.0352894178911162
101,5.228805148542299,16,2.399999999995657,0.0,0.0054581082778787,-0.0333470927926282
101,5.228805148542299,29,4.999999999992403,0.0,0.0143364923306832,-0.0462964558443295
101,5.228805148542299,41,7.39999999999605,0.0,0.0226647275048708,-0.0353632971972427
102,5.670695218406228,16,2.399999999995657,0.0,0.0054672857705017,-0.0333257287252651
102,5.670695218406228,29,4.999999999992403,0.0,0.0143311406695053,-0.0463083172648978
102,5.670695218406228,41,7.39999999999605,0.0,0.0226756457762384,-0.0353582639585659
103,0.793866018266812,16,2.399999999995657,0.0,0.005522261889412,-0.0333041358766927
103,0.793866018266812,29,4.999999999992403,0.0,0.0143487071311767,-0.0461462212774364
103,0.793866018266812,41,7.39999999999605,0.0,0.0226265677620403,-0.0352404781603391
104,5.842020455621849,16,2.399999999995657,0.0,0.0054532365366499,-0.0333183847180064
104,5.842020455621849,29,4.999999999992403,0.0,0.0143081050340805,-0.0462951465445412
104,5.842020455621849,41,7.39999999999605,0.0,0.0226639439614854,-0.0353391043079739
105,2.8040996782209606,16,2.399999999995657,0.0,0.0054789975171064,-0.0333353252894828
105,2.8040996782209606,29,4.999999999992403,0.0,0.0143759043310184,-0.0462043683458658
105,2.8040996782209606,41,7.39999999999605,0.0,0.0226494827729748,-0.0352663013278984
106,7.419535102248308,16,2.399999999995657,0.0,0.0054560505997075,-0.0332777486836625
106,7.419535102248308,29,4.999999999992403,0.0,0.0142890771560716,-0.0462183000022917
106,7.419535102248308,41,7.39999999999605,0.0,0.0226121620081268,-0.0353325688765271
107,9.237003778720211,16,2.399999999995657,0.0,0.0054580804561993,-0.0332478931378755
107,9.237003778720211,29,4.999999999992403,0.0,0.0142853909616879,-0.0461347028582046
107,9.237003778720211,41,7.39999999999605,0.0,0.0225747394603749,-0.0352921711673406
